安全位形采样时间,初始位形采样时间
0.000344992,9.10759e-05
0.000216007,4.60148e-05
0.000251055,6.60419e-05
0.000222921,6.38962e-05
0.000204086,5.00679e-05
0.000174046,5.19753e-05
0.000216961,5.60284e-05
0.000144958,6.81877e-05安全位形采样时间,初始位形采样时间
0.003227,0.000141859
0.000189781,6.69956e-05
0.000210047,8.29697e-05
0.000202894,8.10623e-05
0.000317097,8.98838e-05
0.000154972,5.4121e-05
0.000193119,5.29289e-05
7.70092e-05,5.6982e-05
0.000270128,7.29561e-05
0.000138044,7.10487e-05
0.00018692,8.70228e-05
0.000164032,8.70228e-05
0.000247955,6.50883e-05
0.00020504,7.48634e-05
0.000202179,4.29153e-05
0.000131845,7.9155e-05
0.000219107,8.89301e-05
0.000109911,6.00815e-05
0.000244141,6.8903e-05
0.000221014,7.41482e-05
0.000255108,8.79765e-05
0.000232935,7.79629e-05
0.00020504,6.60419e-05
0.000105143,5.29289e-05
0.000215054,4.98295e-05
0.000308037,7.79629e-05
0.000232935,8.98838e-05
0.000119925,6.29425e-05
0.000197887,7.10487e-05
0.000134945,7.00951e-05
0.000334024,8.60691e-05
0.000113964,6.29425e-05
0.00022316,4.69685e-05
0.000169039,7.60555e-05
0.00030899,7.39098e-05
0.000179052,8.29697e-05
0.000252008,7.00951e-05
0.000241041,7.20024e-05
0.000216961,4.41074e-05
0.000138044,7.00951e-05
0.000262022,6.10352e-05
0.000188112,8.60691e-05
0.000183105,6.98566e-05
0.000159025,7.20024e-05
0.000204086,4.88758e-05
0.000103951,5.00679e-05
0.000271797,9.5129e-05
0.000130177,6.8903e-05
0.000263929,6.79493e-05
0.000255823,7.39098e-05
0.000243902,6.41346e-05
0.000133038,7.29561e-05
0.000222921,6.81877e-05
8.60691e-05,4.29153e-05
0.00019908,6.50883e-05
0.000195026,4.91142e-05
0.000303984,6.79493e-05
0.000154018,7.39098e-05
0.000242949,6.19888e-05
0.000231981,6.69956e-05
0.000216961,4.60148e-05
0.000200987,8.60691e-05
0.000224113,6.29425e-05
0.000101089,5.50747e-05
0.000181913,6.00815e-05
0.000231981,7.39098e-05
0.000194073,5.98431e-05
0.00019598,8.01086e-05
0.000202179,6.07967e-05
0.000114918,6.38962e-05
0.000199795,6.00815e-05
0.000115871,6.19888e-05
0.000200987,4.3869e-05
0.000219107,5.19753e-05
0.000225782,4.41074e-05
0.000132084,6.79493e-05
0.000224829,4.69685e-05
0.000128031,8.70228e-05
0.000324011,7.10487e-05
0.000118017,6.41346e-05
0.000191927,7.60555e-05
0.000192881,6.69956e-05
0.000251055,8.70228e-05
0.000117064,5.79357e-05
0.000253916,6.69956e-05
0.000121832,6.41346e-05
0.000192881,6.10352e-05
0.000200033,7.00951e-05
0.000425816,6.50883e-05
0.000149965,8.51154e-05
0.000185013,6.8903e-05
0.000154018,8.2016e-05
0.000191927,6.69956e-05
0.000212908,7.70092e-05
0.000433922,8.10623e-05
0.000154972,7.9155e-05
0.000283003,8.10623e-05
0.000231028,4.98295e-05
0.000230074,6.69956e-05
0.000114918,6.91414e-05
0.000198841,4.1008e-05
9.799e-05,4.60148e-05
0.000300884,8.01086e-05
0.000113964,6.79493e-05
0.000349045,6.60419e-05
9.01222e-05,5.19753e-05
0.000261068,7.00951e-05
0.00012517,7.39098e-05
0.000254869,6.69956e-05
8.4877e-05,5.31673e-05
0.000226974,5.00679e-05
0.000103951,5.29289e-05
0.000234127,5.07832e-05
0.000101089,4.48227e-05
0.000325918,0.000102997
0.000112057,5.88894e-05
0.000258923,7.10487e-05
0.00016284,9.70364e-05
0.000202894,4.19617e-05
0.000121117,4.79221e-05
0.000251055,6.79493e-05
0.000104904,6.10352e-05
0.000337124,8.39233e-05
0.000265121,7.70092e-05
0.000267982,6.69956e-05
0.000263214,7.08103e-05
0.000241995,6.41346e-05
0.000138044,6.60419e-05
0.000249863,7.60555e-05
0.000217915,5.00679e-05
0.000319958,6.10352e-05
0.000128031,6.29425e-05
0.000216961,5.10216e-05
5.79357e-05,3.31402e-05
0.000234127,6.69956e-05
0.00018692,9.60827e-05
0.000216007,6.50883e-05
0.000157118,8.29697e-05
0.00025177,8.58307e-05
0.000126123,6.69956e-05
0.000236988,5.6982e-05
0.000126123,6.98566e-05
0.000179052,6.10352e-05
0.000240088,6.79493e-05
0.000217199,5.19753e-05
0.000117064,6.19888e-05
0.000216961,7.20024e-05
0.00022316,6.29425e-05
0.000310898,9.20296e-05
0.000134945,6.79493e-05
0.000247955,6.81877e-05
0.000222921,4.91142e-05
0.00017786,5.91278e-05
0.000145912,6.50883e-05
0.000215054,5.29289e-05
0.000125885,7.00951e-05
0.000201941,6.50883e-05
0.000128031,6.10352e-05
0.00022316,5.19753e-05
0.000226021,7.51019e-05
0.000189781,5.91278e-05
0.000101805,4.41074e-05
0.00029397,0.000113964
0.000115871,6.69956e-05
0.000217915,6.41346e-05
9.01222e-05,5.10216e-05
0.000242949,8.39233e-05
0.000247955,8.58307e-05
0.00028801,9.70364e-05
0.000135899,8.91685e-05
0.000185966,6.00815e-05
0.000202894,7.10487e-05
0.000216007,5.00679e-05
0.00013113,6.79493e-05
0.000181913,5.6982e-05
0.000130892,6.60419e-05
0.000374079,9.58443e-05
0.000114918,4.69685e-05
0.000291109,7.60555e-05
0.000150919,7.9155e-05
0.000212908,6.10352e-05
0.000196934,6.50883e-05
0.00022912,7.58171e-05
0.00019598,6.81877e-05
0.000331879,7.79629e-05
0.000173092,7.60555e-05
0.000262976,7.89165e-05
0.000128031,6.8903e-05
0.000271797,7.60555e-05
0.000198126,7.39098e-05
0.000197887,7.51019e-05
0.000176907,5.31673e-05
0.000179052,5.6982e-05
0.000141144,8.98838e-05
0.000391006,0.000136137
0.000173092,4.48227e-05
0.00018692,6.29425e-05
0.000106812,6.10352e-05
0.00018096,5.6982e-05
0.000117064,6.19888e-05
0.000277996,7.20024e-05
0.000215054,7.98702e-05
0.00018692,6.10352e-05
0.000182867,7.29561e-05
0.000208855,4.69685e-05
0.000282049,9.20296e-05
0.000246048,6.79493e-05
0.000125885,5.50747e-05
0.000379086,7.39098e-05
0.000212193,6.19888e-05
0.00022912,5.29289e-05
0.000123978,4.91142e-05
0.00029707,0.000102997
0.000221014,5.10216e-05
0.000195026,6.60419e-05
0.000118017,5.88894e-05
0.000227928,4.60148e-05
0.000123978,6.60419e-05
0.000187874,5.50747e-05
0.000128984,5.98431e-05
0.000341892,8.41618e-05
0.000208855,6.10352e-05
0.000243187,6.69956e-05
0.000265837,6.00815e-05
0.000265121,9.08375e-05
0.000138044,6.07967e-05
0.000194073,6.41346e-05
0.0001688,9.91821e-05
0.000191927,6.50883e-05
0.000121832,6.31809e-05
0.000241041,6.8903e-05
0.000201941,8.10623e-05
0.000261068,6.8903e-05
0.000247002,6.98566e-05
0.000399113,8.2016e-05
9.60827e-05,4.3869e-05
0.000375986,6.29425e-05
0.000166893,8.79765e-05
0.000252008,6.60419e-05
0.000105858,4.60148e-05
0.000189066,6.50883e-05
0.000230789,6.00815e-05
0.000398159,9.89437e-05
0.000126839,4.50611e-05
0.000250816,7.51019e-05
0.000118017,6.69956e-05
0.000224113,4.60148e-05
0.000164986,5.29289e-05
0.000261068,6.38962e-05
0.000270128,8.39233e-05
0.000239849,9.01222e-05
0.000150919,6.69956e-05
0.000274897,7.60555e-05
0.000257015,8.29697e-05
0.000399113,8.39233e-05
0.000183821,6.41346e-05
0.000190973,6.29425e-05
0.000185966,6.69956e-05
0.000283003,6.60419e-05
0.000163078,7.60555e-05
0.000183821,5.72205e-05
0.00026083,7.60555e-05
0.000185013,5.79357e-05
0.000132084,6.10352e-05
0.000200033,6.19888e-05
0.000147104,7.29561e-05
0.000247002,7.41482e-05
0.000399828,0.000117064
0.000202894,6.81877e-05
0.000187874,5.00679e-05
0.00019598,6.69956e-05
0.000113964,4.69685e-05
0.000226974,6.79493e-05
0.000154972,4.31538e-05
0.00019908,4.79221e-05
0.00010705,5.00679e-05
0.000233173,8.39233e-05
0.000112057,5.79357e-05
0.000195026,6.31809e-05
0.000133991,6.50883e-05
0.000185013,6.19888e-05
0.000214815,9.20296e-05
0.000138998,5.10216e-05
0.000202179,6.19888e-05
0.000156879,4.91142e-05
7.79629e-05,4.1008e-05
0.000206947,7.60555e-05
0.000201941,5.79357e-05
0.000258923,8.79765e-05
0.000115156,6.48499e-05
0.000316858,9.20296e-05
0.00019908,6.69956e-05
0.00028801,8.01086e-05
0.000103951,5.98431e-05
0.000298977,9.48906e-05
0.000389099,8.98838e-05
0.00031209,9.10759e-05
0.000130892,6.91414e-05
0.000219822,7.41482e-05
0.000215054,0.000100136
0.000221014,4.88758e-05
0.000118017,6.29425e-05
0.000192881,6.50883e-05
0.000216961,6.79493e-05
0.000195026,6.69956e-05
0.000211,6.31809e-05
0.000371933,8.60691e-05
0.00019002,6.50883e-05
0.000203848,6.69956e-05
0.000212908,6.29425e-05
0.00024581,7.31945e-05
0.000239134,8.2016e-05
0.000189781,6.19888e-05
0.00019598,6.41346e-05
0.000182867,5.91278e-05
0.000138998,7.9155e-05
0.00019598,6.19888e-05
0.000149012,7.29561e-05
0.000252008,8.79765e-05
0.000103951,5.00679e-05
0.000192881,6.00815e-05
0.00012207,6.69956e-05
0.00028801,7.9155e-05
0.000194073,6.69956e-05
0.000264168,7.98702e-05
0.000181198,7.89165e-05
0.000201941,5.98431e-05
0.00012207,6.8903e-05
0.000238895,7.89165e-05
0.000178814,8.41618e-05
0.00020504,7.51019e-05
0.00030303,9.70364e-05
0.000217199,6.58035e-05
0.000236034,6.8903e-05
0.000192881,6.79493e-05
0.000111818,5.91278e-05
0.000191927,6.91414e-05
0.000118017,7.20024e-05
0.000329018,8.39233e-05
0.000242233,9.08375e-05
0.000221014,5.00679e-05
0.00013113,7.10487e-05
0.000254154,7.79629e-05
0.000175953,7.60555e-05
0.000325918,9.39369e-05
0.00011611,6.38962e-05
0.000203133,6.29425e-05
0.000138998,6.8903e-05
0.000243902,8.29697e-05
0.000128984,6.79493e-05
0.000197887,7.41482e-05
0.000123978,6.29425e-05
0.000196218,6.29425e-05
0.000178814,5.10216e-05
0.000239134,6.10352e-05
0.000105858,5.81741e-05
0.000246048,8.79765e-05
0.000207901,6.69956e-05
0.000187159,8.29697e-05
0.000138044,6.50883e-05
0.000190973,4.60148e-05
0.000123024,6.79493e-05
0.000210047,6.19888e-05
0.000303984,8.41618e-05
0.000344992,0.00010705
0.000128031,8.58307e-05
0.000185966,6.10352e-05
0.000179052,6.10352e-05
0.000257015,7.60555e-05
0.000123024,6.48499e-05
0.000265121,7.20024e-05
0.00014019,5.48363e-05
0.000325918,7.70092e-05
0.000121117,6.8903e-05
0.000192881,6.10352e-05
0.00019908,8.39233e-05
0.000231028,6.98566e-05
0.00019598,6.60419e-05
0.000192165,6.48499e-05
0.000201941,6.60419e-05
0.000262022,7.29561e-05
0.000268936,9.70364e-05
0.000200987,6.41346e-05
0.000108957,6.41346e-05
0.000218868,7.08103e-05
8.39233e-05,4.60148e-05
0.000222921,6.79493e-05
0.000129938,6.50883e-05
0.000237942,6.91414e-05
0.000147104,7.58171e-05
0.000222921,7.51019e-05
0.000140905,7.29561e-05
0.000164032,4.79221e-05
0.000212908,7.20024e-05
0.000315905,8.39233e-05
0.00028491,0.000114202
0.000267029,6.98566e-05
0.00011611,6.48499e-05
0.000262022,7.70092e-05
0.000272036,7.70092e-05
0.000231028,5.10216e-05
0.000188112,9.39369e-05
0.000324011,8.60691e-05
0.000257969,7.41482e-05
0.000216007,7.10487e-05
0.000193119,6.58035e-05
0.000200987,6.10352e-05
0.000124931,6.50883e-05
0.000243902,8.60691e-05
0.000158787,8.82149e-05
0.000211954,6.60419e-05
0.000141144,6.79493e-05
0.000329971,8.29697e-05
0.000127077,6.60419e-05
0.000296831,7.20024e-05
0.000218868,7.70092e-05
0.00019002,7.70092e-05
0.000193119,6.29425e-05
0.000256777,7.20024e-05
0.000252008,8.2016e-05
0.000301838,6.19888e-05
0.000110865,6.19888e-05
0.000262022,7.29561e-05
0.000257969,7.60555e-05
0.000411987,6.98566e-05
8.70228e-05,4.91142e-05
0.000195026,6.29425e-05
0.000204086,7.51019e-05
0.000217915,7.10487e-05
0.000132084,7.00951e-05
0.000196934,5.91278e-05
0.000285864,9.39369e-05
0.000234842,5.22137e-05
0.000163078,7.89165e-05
0.000211954,6.38962e-05
0.00013113,6.58035e-05
0.000224113,6.19888e-05
0.00016284,4.50611e-05
0.000239849,6.69956e-05
0.000204086,7.39098e-05
0.000192165,4.79221e-05
0.00020504,7.39098e-05
0.000264168,7.20024e-05
0.000233889,5.6982e-05
0.000189066,7.79629e-05
8.89301e-05,5.31673e-05
0.000182152,6.8903e-05
0.000170946,5.50747e-05
0.000257015,8.01086e-05
0.000188828,9.60827e-05
0.00018692,6.19888e-05
0.000201941,6.69956e-05
0.000244141,6.98566e-05
0.000174999,0.000108004
0.000218153,4.88758e-05
0.000290871,7.31945e-05
0.000248194,6.98566e-05
0.000190973,6.50883e-05
0.000205994,7.39098e-05
0.000101089,4.98295e-05
0.000243902,8.2016e-05
0.000141859,9.70364e-05
0.000176191,7.58171e-05
0.000375032,0.000117064
0.000216961,6.38962e-05
0.000272036,9.01222e-05
0.000235081,6.8903e-05
0.000197887,8.41618e-05
0.000209808,8.2016e-05
0.000213146,7.39098e-05
0.000181198,6.29425e-05
