
0,1e-39,30.2399,1,0.100138,1,0.100256,30.0395,0.02659,30,0.0129024,3.89354,6.04147,47.2196
1,40.0726,0.360323,1,0.099999,1,0.100712,0.159612,0.0241689,0.122075,0.0133684,6.24404,10.709,23.1196
1,111.576,0.36948,1,0.100372,1,0.10046,0.168648,0.0333402,0.112618,0.022689,3.06301,10.217,98.2957
0,1e-39,30.2523,1,0.100452,1,0.100446,30.0514,0.0265788,30,0.0248293,3.79316,6.36349,98.2957
1,149.868,0.541169,1,0.100306,1,0.100362,0.340501,0.0241939,0.13176,0.184547,27.3911,6.30699,116.169
1,86.4661,0.379659,1,0.100398,1,0.100915,0.178346,0.0235809,0.0983393,0.0564255,4.4383,9.73262,72.2952
0,1e-39,30.2365,1,0.100588,1,0.100416,30.0355,0.0182221,30,0.0172913,3.07353,8.06608,72.2952
1,107.722,0.463921,1,0.100334,1,0.100189,0.263398,0.0312693,0.210629,0.0214998,3.16798,5.68865,98.8655
1,67.4217,0.38666,1,0.100307,1,0.100426,0.185927,0.0286639,0.140575,0.0166891,4.93866,8.87996,53.603
1,93.3557,0.857091,1,0.100404,1,0.100288,0.656399,0.0234534,0.562333,0.0706123,6.50198,6.17586,80.6778
0,1e-39,30.2439,1,0.100389,1,0.100781,30.0428,0.0298764,30,0.0128837,3.56183,8.15136,80.6778
1,56.4552,0.353943,1,0.100399,1,0.100499,0.153045,0.0239825,0.117825,0.0112374,3.17117,9.14275,44.1413
1,76.3928,0.46118,1,0.100212,1,0.100312,0.260656,0.0350912,0.210285,0.01528,3.15835,11.034,62.2005
0,1e-39,30.2455,1,0.100317,1,0.100384,30.0448,0.0234473,30,0.021387,4.89832,7.37787,62.2005
1,51.6681,0.365372,1,0.100355,1,0.100492,0.164525,0.0230925,0.12858,0.0128526,1.89822,5.6759,44.0939
1,103.106,0.428786,1,0.100424,1,0.100255,0.228107,0.0249221,0.183571,0.0196143,3.06928,6.752,93.2843
1,44.2105,0.375305,1,0.100547,1,0.100156,0.174602,0.0227529,0.125655,0.0261939,4.03548,6.6537,33.5213
0,1e-39,30.2436,1,0.100512,1,0.100218,30.0428,0.0198733,30,0.0229565,2.71142,8.27991,33.5213
0,1e-39,30.2444,1,0.100293,1,0.100185,30.044,0.0240353,30,0.0199215,5.97872,7.29283,33.5213
1,76.1951,0.369337,1,0.100473,1,0.100553,0.168311,0.0211042,0.0890514,0.0581557,4.57274,7.48552,64.1369
0,1e-39,30.2399,1,0.10037,1,0.100412,30.0391,0.0252073,30,0.0138984,3.0503,9.13533,64.1369
1,38.1567,0.498249,1,0.100549,1,0.100616,0.297084,0.0206322,0.263372,0.0130804,1.74637,6.33308,30.0773
0,1e-39,30.2478,1,0.100381,1,0.100183,30.0472,0.0253323,30,0.0218834,3.1752,7.15113,30.0773
1,75.7455,0.361572,1,0.100274,1,0.100442,0.160856,0.023405,0.122598,0.0148526,2.8723,8.96121,63.912
0,1e-39,30.2355,1,0.100198,1,0.100476,30.0348,0.0217275,30,0.0131021,3.10412,10.0772,63.912
1,73.5985,0.390314,1,0.10043,1,0.100436,0.189448,0.01791,0.139955,0.0315835,4.92696,6.76431,61.9072
1,54.6108,0.492703,1,0.100398,1,0.100391,0.291913,0.0245002,0.254106,0.0133073,2.97018,7.57395,44.0667
0,1e-39,30.241,1,0.100362,1,0.100226,30.0404,0.0249021,30,0.0154966,2.5366,8.40233,44.0667
0,1e-39,30.2334,1,0.10037,1,0.100196,30.0328,0.0158885,30,0.0169555,1.47005,7.23814,44.0667
0,1e-39,30.2494,1,0.100368,1,0.100398,30.0486,0.0281907,30,0.0204042,5.00714,7.74608,44.0667
1,129.562,0.403242,1,0.100201,1,0.100454,0.202587,0.0291161,0.153734,0.0197364,1.22189,6.34938,121.991
0,1e-39,30.2503,1,0.100268,1,0.100422,30.0496,0.024611,30,0.025035,2.38178,7.77491,121.991
1,40.8838,0.385471,1,0.100346,1,0.100023,0.185102,0.0237955,0.143653,0.0176535,3.37855,9.57309,27.9322
0,1e-39,30.2433,1,0.100358,1,0.100409,30.0425,0.0299813,30,0.0125143,2.49739,9.3444,27.9322
0,1e-39,30.2433,1,0.100584,1,0.100385,30.0423,0.0277457,30,0.014586,0.633199,8.34437,27.9322
1,89.9885,0.346907,1,0.100555,1,0.100566,0.145786,0.0226157,0.103802,0.0193678,5.96447,7.08195,76.9421
1,72.8274,0.347851,1,0.100389,1,0.100279,0.147183,0.0213656,0.108502,0.017315,2.33537,9.51585,60.9762
0,1e-39,30.2352,1,0.100236,1,0.100369,30.0346,0.0198167,30,0.0147371,2.26101,11.1858,60.9762
1,104.201,0.710539,1,0.100166,1,0.100585,0.509788,0.0177862,0.437349,0.0546529,4.09537,6.35181,93.7542
1,59.2922,0.347519,1,0.100205,1,0.100453,0.146861,0.0253025,0.101757,0.0198016,4.49239,7.98778,46.812
1,90.6103,0.550842,1,0.100482,1,0.100441,0.349919,0.0236467,0.312452,0.0138205,5.6004,9.65005,75.3599
1,72.6613,0.391836,1,0.10029,1,0.100249,0.191297,0.0236121,0.153083,0.0146022,2.18589,6.78832,63.6871
1,60.4659,0.644277,1,0.100374,1,0.100373,0.44353,0.0179001,0.413303,0.0123269,2.61698,5.94656,51.9023
1,120.5,0.381078,1,0.100085,1,0.10027,0.180723,0.020297,0.135294,0.0251322,4.16338,7.93374,108.403
1,81.0455,0.45466,1,0.100123,1,0.10039,0.254146,0.0170847,0.139341,0.0977212,7.56015,7.06323,66.4221
