
0,1e-39,90.205,1,0.100308,1,0.100619,90.0041,30.0041,30,30,3.98609,8.11266,96.8083
0,1e-39,90.2057,1,0.10026,1,0.099575,90.0058,30.003,30,30.0029,4.54989,8.15925,96.8083
1,113.293,90.2669,1,0.097935,1,0.100569,90.0684,30.0015,30.0647,30.0023,0.696711,5.61165,106.985
1,71.3122,90.2529,1,0.100473,1,0.10016,90.0523,30.002,30.0477,30.0026,3.14598,8.73383,59.4324
1,64.5524,90.2668,1,0.100198,1,0.100643,90.0659,30.0021,30.0591,30.0047,1.6893,5.64673,57.2164
0,1e-39,90.2043,1,0.100763,1,0.100339,90.0032,30.0023,30,30.0009,3.14662,6.22516,57.2164
0,1e-39,90.2048,1,0.100339,1,0.0994542,90.005,30.0023,30,30.0027,3.3773,6.60572,57.2164
1,76.8883,90.2745,1,0.102248,1,0.10039,90.0718,30.0032,30.0584,30.0102,4.16071,10.5317,62.1959
1,86.4114,90.2802,1,0.0996459,1,0.100228,90.0803,30.0022,30.0648,30.0133,6.1179,6.87275,73.4208
1,50.7182,90.2441,1,0.100295,1,0.0994,90.0444,30.0025,30.0392,30.0027,4.70525,5.38334,40.6296
1,28.3215,90.2498,1,0.100311,1,0.0997291,90.0497,30.0036,30.0357,30.0104,4.65005,10.9054,12.766
1,40.7853,90.2686,1,0.101204,1,0.100564,90.0668,30.007,30.0578,30.002,3.6014,6.15228,31.0317
1,44.5269,90.2575,1,0.100383,1,0.100924,90.0561,30.0031,30.0497,30.0034,1.90863,8.72006,33.8982
0,1e-39,90.2048,1,0.097162,1,0.102207,90.0055,30.0031,30,30.0024,3.50346,7.41459,33.8982
1,95.5057,90.2761,1,0.10047,1,0.100752,90.0749,30.0046,30.06,30.0103,3.29797,6.54643,85.6613
0,1e-39,90.2062,1,0.100194,1,0.101159,90.0048,30.0026,30,30.0022,3.03057,11.2734,85.6613
1,58.1753,90.2652,1,0.100421,1,0.100119,90.0646,30.0027,30.0603,30.0016,3.43867,6.32645,48.4102
0,1e-39,90.2058,1,0.101279,1,0.100158,90.0044,30.0021,30,30.0022,3.68742,7.98977,48.4102
0,1e-39,90.2091,1,0.103716,1,0.100648,90.0047,30.003,30,30.0017,1.77458,6.69835,48.4102
0,1e-39,90.2055,1,0.101222,1,0.0993631,90.005,30.0024,30,30.0026,2.24398,8.14066,48.4102
1,82.4992,90.2536,1,0.100479,1,0.100675,90.0525,30.0023,30.048,30.0021,4.94587,10.2463,67.307
0,1e-39,90.2343,1,0.100393,1,0.100424,90.0334,30.0029,30,30.0306,20.0851,11.0638,67.307
